1923-08-01,20.335,0.938,Angola
1923-09-01,22.546,0.754,Angola
1923-10-01,23.464,0.807,Angola
1923-11-01,23.143,0.8320000000000001,Angola
1923-12-01,22.919,0.7290000000000001,Angola
1924-01-01,23.59,0.973,Angola
1924-02-01,23.479,0.57,Angola
1924-03-01,23.54,1.262,Angola
1924-04-01,22.115,0.639,Angola
1924-05-01,21.323,0.737,Angola
1924-06-01,19.997,0.6,Angola
1924-07-01,19.23,0.527,Angola
1924-08-01,20.494,0.55,Angola
1924-09-01,21.910999999999998,1.3119999999999998,Angola
1924-10-01,23.232,0.407,Angola
1924-11-01,23.041,0.61,Angola
1924-12-01,22.168000000000006,1.182,Angola
1925-01-01,22.127,0.5660000000000001,Angola
1925-02-01,22.459,0.455,Angola
1925-03-01,22.595,0.5770000000000001,Angola
1925-04-01,22.379,0.394,Angola
1925-05-01,20.293000000000006,0.599,Angola
1925-06-01,18.846,0.597,Angola
1925-07-01,18.686,0.458,Angola
1925-08-01,20.38,0.495,Angola
1925-09-01,22.276,0.7390000000000001,Angola
1925-10-01,22.831,0.537,Angola
1925-11-01,22.885,0.742,Angola
1925-12-01,22.799,1.109,Angola
1926-01-01,23.675,1.007,Angola
1926-02-01,24.046999999999997,1.15,Angola
1926-03-01,23.581,0.943,Angola
1926-04-01,22.802,0.7809999999999999,Angola
1926-05-01,21.029,0.682,Angola
1926-06-01,18.547,0.7509999999999999,Angola
1926-07-01,17.972,0.82,Angola
1926-08-01,20.242,0.713,Angola
1926-09-01,22.611,0.726,Angola
1926-10-01,23.05,0.463,Angola
1926-11-01,23.279,0.565,Angola
1926-12-01,22.237,0.914,Angola
1927-01-01,22.974,0.8740000000000001,Angola
1927-02-01,23.276999999999997,0.995,Angola
1927-03-01,23.316,1.043,Angola
1927-04-01,22.340999999999998,0.647,Angola
1927-05-01,21.136999999999997,0.813,Angola
1927-06-01,18.888,0.637,Angola
1927-07-01,18.665,0.436,Angola
1927-08-01,19.66,0.439,Angola
1927-09-01,22.579,0.772,Angola
1927-10-01,23.622,0.938,Angola
1927-11-01,23.661,1.273,Angola
1927-12-01,22.875,0.623,Angola
1928-01-01,22.755,0.866,Angola
1928-02-01,23.445,1.185,Angola
1928-03-01,22.846,0.722,Angola
1928-04-01,22.726999999999997,0.6,Angola
1928-05-01,21.233,0.5489999999999999,Angola
1928-06-01,19.703,0.406,Angola
1928-07-01,18.561,0.5670000000000001,Angola
1928-08-01,20.061,0.528,Angola
1928-09-01,22.859,0.433,Angola
1928-10-01,24.015,0.449,Angola
1928-11-01,23.919,0.443,Angola
1928-12-01,23.215,0.505,Angola
1929-01-01,22.969,0.546,Angola
1929-02-01,23.288,0.471,Angola
1929-03-01,22.736,0.415,Angola
1929-04-01,22.334,0.501,Angola
1929-05-01,20.387999999999998,0.906,Angola
1929-06-01,18.99,0.564,Angola
1929-07-01,18.393,0.376,Angola
1929-08-01,19.855,0.556,Angola
1929-09-01,22.724,0.466,Angola
1929-10-01,24.045,0.452,Angola
1929-11-01,24.095,0.639,Angola
1929-12-01,22.553,0.601,Angola
1930-01-01,22.778000000000002,0.6990000000000001,Angola
1930-02-01,23.471999999999998,0.501,Angola
